jid,name,fips,county_name,gov_type
36057001,MONTGOMERY COUNTY SHERIFFS OFFICE,36057,Montgomery,county
36059001,NASSAU COUNTY SHERIFF'S DEPARTMENT,36059,Nassau,county
36061001,NEW YORK CITY DEPARTMENT OF CORRECTION,36061,NewYork,municipal
36061002,METRO CORRECTIONAL CENTER,36061,NewYork,federal
36063001,NIAGARA COUNTY SHERIFF'S OFFICE,36063,Niagara,county
36065001,ONEIDA COUNTY CORR. FAC.,36065,Oneida,county
36067001,ONONDAGA COUNTY DEPARTMENT OF CORRECTION,36067,Onondaga,county
36069001,ONTARIO COUNTY JAIL,36069,Ontario,county
36071001,ORANGE COUNTY SHERIFFS OFFICE,36071,Orange,county
36071002,FEDERAL CORRECTIONAL INSTITUTION,36071,Orange,federal
36073001,ORLEANS COUNTY SHERIFFS OFFICE,36073,Orleans,county
36075001,OSWEGO COUNTY CORR. FAC.,36075,Oswego,county
36077001,OTSEGO COUNTY JAIL,36077,Otsego,county
36079001,PUTNAM COUNTY CORRECTIONAL FACILITY,36079,Putnam,county
36083001,RENSSELAER COUNTY JAIL,36083,Rensselaer,county
36087001,ROCKLAND COUNTY CORRECTIONAL CENTER,36087,Rockland,county
36089001,ST. LAWRENCE COUNTY JAIL,36089,StLawrence,county
36091001,SARATOGA COUNTY CORRECTIONAL FACILITY,36091,Saratoga,county
36093001,SCHENECTADY COUNTY JAIL,36093,Schenectady,county
36095001,SCHOHARIE COUNTY JAIL,36095,Schoharie,county
36097001,SCHUYLER COUNTY JAIL,36097,Schuyler,county
36099001,SENECA COUNTY LAW ENFORCEMENT CENTER,36099,Seneca,county
36101001,STEUBEN COUNTY JAIL,36101,Steuben,county
36103001,SUFFOLK COUNTY SHERIFFS OFFICE,36103,Suffolk,county
36105001,SULLIVAN COUNTY JAIL,36105,Sullivan,county
36107001,TIOGA COUNTY SHERIFFS OFFICE,36107,Tioga,county
36109001,TOMPKINS COUNTY JAIL,36109,Tompkins,county
36111001,ULSTER COUNTY JAIL,36111,Ulster,county
36113001,WARREN COUNTY CORRECTIONAL FACILITY,36113,Warren,county
36115001,WASHINGTON COUNTY CORRECTIONAL FACILITY,36115,Washington,county
36117001,WAYNE COUNTY JAIL,36117,Wayne,county
36119001,,36119,Westchester,municipal
36119002,,36119,Westchester,municipal
36119003,WESTCHESTER COUNTY DEPARTMENT OF CORRECTION,36119,Westchester,county
36121001,WYOMING COUNTY JAIL,36121,Wyoming,county
36123001,YATES COUNTY JAIL,36123,Yates,county
37001001,ALAMANCE COUNTY SHERIFFS OFFICE,37001,Alamance,county
37003001,ALEXANDER COUNTY JAIL,37003,Alexander,county
37005001,ALLEGHANY COUNTY JAIL,37005,Alleghany,county
37007001,ANSON COUNTY JAIL,37007,Anson,county
37009001,ASHE COUNTY JAIL,37009,Ashe,county
37011001,AVERY COUNTY JAIL,37011,Avery,county
37013001,BEAUFORT COUNTY DETENTION CENTER,37013,Beaufort,county
37015001,COUNTY JAIL,37015,Bertie,county
37017001,BLADEN COUNTY JAIL,37017,Bladen,county
37019001,BRUNSWICK COUNTY JAIL,37019,Brunswick,county
37021001,BUNCOMBE COUNTY SHERIFFS OFFICE,37021,Buncombe,county
37023001,BURKE CATAWBA DISTRICT CONFINEMENT FACILITY,37023,Burke,county
37025001,CABARRUS COUNTY JAIL,37025,Cabarrus,county
37027001,CALDWELL COUNTY JAIL,37027,Caldwell,county
37031001,CARTERET COUNTY JAIL,37031,Carteret,county
37033001,CASWELL COUNTY JAIL,37033,Caswell,county
37035001,CATAWBA COUNTY DETENTION FACILITY,37035,Catawba,county
37037001,CHATHAM COUNTY SHERIFFS OFFICE,37037,Chatham,county
37039001,CHEROKEE COUNTY SHERIFFS OFFICE,37039,Cherokee,county
37041001,CHOWAN COUNTY JAIL,37041,Chowan,county
37043001,CLAY COUNTY JAIL,37043,Clay,county
37045001,CLEVELAND COUNTY,37045,Cleveland,county
37047001,COLUMBUS COUNTY DETENTION CENTER,37047,Columbus,county
37049001,CRAVEN COUNTY SHERIFFS OFFICE,37049,Craven,county
37051001,CUMBERLAND COUNTY SHERIFFS OFFICE,37051,Cumberland,county
37053001,CURRITUCK COUNTY JAIL,37053,Currituck,county
37055001,DARE COUNTY DETENTION CENTER,37055,Dare,county
37057001,,37057,Davidson,municipal
37057002,DAVIDSON COUNTY SHERIFFS OFFICE,37057,Davidson,county
37059001,DAVIE COUNTY JAIL,37059,Davie,county
37061001,DUPLIN COUNTY JAIL,37061,Duplin,county
37063001,DURHAM COUNTY SHERIFFS OFFICE,37063,Durham,county
37065001,EDGECOMBE COUNTY DETENTION CENTER,37065,Edgecombe,county
37067001,FORSYTH COUNTY DETENTION CENTER,37067,Forsyth,county
37069001,FRANKLIN COUNTY DETENTION CENTER,37069,Franklin,county
37071001,GASTON COUNTY JAIL AND ANNEX,37071,Gaston,county
37073001,,37073,Gates,county
37075001,GRAHAM COUNTY JAIL,37075,Graham,county
37077001,GRANVILLE COUNTY JAIL,37077,Granville,county
37079001,GREENE COUNTY JAIL,37079,Greene,county
37081001,GUILFORD COUNTY'SHERIFFS OFFICE,37081,Guilford,county
37083001,HALIFAX COUNTY JAIL,37083,Halifax,county
37085001,,37085,Harnett,municipal
37085002,HARNETT COUNTY JAIL,37085,Harnett,county
37087001,HAYWOOD COUNTY JAIL,37087,Haywood,county
37089001,HENDERSON COUNTY SHERIFFS OFFICE,37089,Henderson,county
37091001,HERTFORD COUNTY JAIL,37091,Hertford,county
37093001,HOKE COUNTY JAIL,37093,Hoke,county
37095001,HYDE COUNTY JAIL,37095,Hyde,county
37097001,,37097,Iredell,municipal
37097002,IREDELL COUNTY JAIL,37097,Iredell,county
37099001,JACKSON COUNTY DETENTION CENTER,37099,Jackson,county
37101001,JOHNSTON COUNTY JAIL,37101,Johnston,county
37103001,JONES COUNTY JAIL,37103,Jones,county
37105001,LEE COUNTY JAIL,37105,Lee,county
37107001,,37107,Lenoir,municipal
37107002,LENOIR COUNTY JAIL,37107,Lenoir,county
37109001,LINCOLN COUNTY JAIL,37109,Lincoln,county
37111001,MCDOWELL COUNTY JAIL,37111,McDowell,county
37113001,MACON COUNTY JAIL,37113,Macon,county
37115001,MADISON COUNTY DETENTION FACILITY,37115,Madison,county
37117001,BERTIE-MARTIN REGIONAL JAIL,37117,Martin,county
37119001,MECKLENBURG COUNTY SHERIFFS OFFICE,37119,Mecklenburg,county
37121001,MITCHELL COUNTY JAIL,37121,Mitchell,county
37123001,MONTGOMERY COUNTY JAIL,37123,Montgomery,county
37125001,MOORE COUNTY DENTENTION CENTER,37125,Moore,county
37127001,NASH COUNTY JAIL,37127,Nash,county
37129001,NEW HANOVER COUNTY SHERIFFS OFFICE,37129,NewHanover,county
37131001,NORTHAMPTON COUNTY JAIL,37131,Northampton,county
37133001,ONSLOW COUNTY JAIL,37133,Onslow,county
37135001,ORANGE COUNTY JAIL,37135,Orange,county
37137001,PAMLICO COUNTY DETENTION CENTER,37137,Pamlico,county
37139001,ALBEMARLE DISTRICT JAIL,37139,Pasquotank,county
37141001,PENDER COUNTY JAIL,37141,Pender,county
37143001,,37143,Perquimans,county
37145001,PERSON COUNTY JAIL,37145,Person,county
37147001,PITT COUNTY DETENTION CENTER,37147,Pitt,county
37149001,POLK COUNTY JAIL,37149,Polk,county
37151001,RANDOLPH COUNTY JAIL,37151,Randolph,county
37153001,RICHMOND COUNTY SHERIFFS OFFICE,37153,Richmond,county
37155001,ROBESON COUNTY JAIL,37155,Robeson,county
37157001,ROCKINGHAM COUNTY JAIL,37157,Rockingham,county
37159001,ROWAN COUNTY JAIL,37159,Rowan,county
37161001,RUTHERFORD COUNTY JAIL,37161,Rutherford,county
37163001,SAMPSON COUNTY LAW ENFORCEMENT CENTER,37163,Sampson,county
37165001,SCOTLAND COUNTY JAIL,37165,Scotland,county
37167001,STANLY COUNTY DETENTION CENTER,37167,Stanly,county
37169001,STOKES COUNTY SHERIFFS OFFICE,37169,Stokes,county
37171001,SURRY COUNTY JAIL,37171,Surry,county
37173001,SWAIN COUNTY JAIL,37173,Swain,county
37175001,TRANSYLVANIA COUNTY JAIL,37175,Transylvania,county
37177001,TYRRELL COUNTY JAIL,37177,Tyrrell,county
37179001,UNION COUNTY JAIL,37179,Union,county
37181001,VANCE COUNTY JAIL,37181,Vance,county
37183001,WAKE COUNTY SHERIFF'S OFFICE,37183,Wake,county
37185001,WARREN COUNTY JAIL,37185,Warren,county
37187001,WASHINGTON COUNTY JAIL,37187,Washington,county
37189001,WATAUGA COUNTY JAIL,37189,Watauga,county
37191001,WAYNE COUNTY JAIL,37191,Wayne,county
37193001,WILKES COUNTY DETENTION CENTER,37193,Wilkes,county
37195001,WILSON COUNTY JAIL,37195,Wilson,county
37197001,YADKIN COUNTY JAIL,37197,Yadkin,county
37199001,YANCEY COUNTY JAIL,37199,Yancey,county
38001001,ADAMS COUNTY JAIL,38001,Adams,county
38003001,BARNES COUNTY CORRECTIONAL FACILITY,38003,Barnes,county
38005001,,38005,Benson,county
38009001,BOTTINEAU COUNTY JAIL,38009,Bottineau,county
38011001,,38011,Bowman,county
38011002,,38011,Bowman,municipal
38013001,,38013,Burke,county
38015001,BURLEIGH COUNTY SHERIFFS DEPARTMENT,38015,Burleigh,county
38017001,,38017,Cass,municipal
38017002,CASS COUNTY JAIL,38017,Cass,county
38019001,CAVALIER COUNTY JAIL,38019,Cavalier,county
38021001,COUNTY JAIL,38021,Dickey,county
38023001,,38023,Divide,county
38025001,,38025,Dunn,county
38027001,,38027,Eddy,municipal
38029001,,38029,Emmons,county
38031001,,38031,Foster,county
38033001,GOLDEN VALLEY COUNTY JAIL,38033,GoldenValley,county
38035001,GRAND FORKS COUNTY CORRECTIONAL CENTER,38035,GrandForks,county
38037001,,38037,Grant,county
38041001,,38041,Hettinger,county
38043001,,38043,Kidder,county
38047001,LOGAN COUNTY JAIL,38047,Logan,county
38049001,,38049,McHenry,county
38053001,MCKENZIE COUNTY JAIL,38053,McKenzie,county
38055001,MCLEAN COUNTY JAIL,38055,McLean,county
38057001,MERCER COUNTY JAIL,38057,Mercer,county
38059001,MORTON COUNTY CORRECTIONAL CENTER,38059,Morton,county
38061001,,38061,Mountrail,municipal
38061002,,38061,Mountrail,municipal
38061003,MOUNTRAIL COUNTY JAIL,38061,Mountrail,county
38067001,PEMBINA COUNTY JAIL,38067,Pembina,county
38069001,HEART OF AMERICA CORRECTIONAL AND TREATMENT CENTER,38069,Pierce,county
38071001,LAKE REGION LAW ENFORCEMENT CENTER,38071,Ramsey,county
38073001,,38073,Ransom,county
38075001,,38075,Renville,county
38077001,RICHLAND COUNTY JAIL,38077,Richland,county
38079001,ROLETTE COUNTY JAIL,38079,Rolette,county
38081001,,38081,Sargent,county
38083001,,38083,Sheridan,county
38087001,,38087,Slope,county
38089001,SOUTHWEST MULTI-COUNTY CORRECTION CENTER (SWMCCC),38089,Stark,county
38093001,STUTSMAN COUNTY CORRECTIONAL CENTER,38093,Stutsman,county
38097001,TRAILL COUNTY JAIL,38097,Traill,county
38099001,WALSH COUNTY JAIL,38099,Walsh,county
38101001,,38101,Ward,municipal
38101002,WARD COUNTY JAIL,38101,Ward,county
38103001,,38103,Wells,county
38105001,,38105,Williams,municipal
38105002,WILLIAMS COUNTY CORRECTIONAL CENTER,38105,Williams,county
39001001,ADAMS COUNTY JAIL,39001,Adams,county
39003001,ALLEN COUNTY JAIL,39003,Allen,county
39003002,CITY JAIL,39003,Allen,municipal
39005001,ASHLAND COUNTY JAIL,39005,Ashland,county
39007001,ASHTABULA COUNTY JAIL,39007,Ashtabula,county
39007002,,39007,Ashtabula,municipal
39009001,,39009,Athens,municipal
39009002,,39009,Athens,municipal
39009003,SOUTHEASTERN OHIO REGIONAL JAIL,39009,Athens,county
39011001,AUGLAIZE COUNTY SHERIFFS OFFICE,39011,Auglaize,county
39013001,,39013,Belmont,municipal
39013002,BELMONT COUNTY JAIL,39013,Belmont,county
39015001,BROWN COUNTY JAIL,39015,Brown,county
39017001,,39017,Butler,municipal
39017002,BUTLER COUNTY SHERIFFS OFFICE,39017,Butler,county
39017003,MIDDLETOWN CITY JAIL,39017,Butler,municipal
39019001,CARROLL COUNTY JAIL,39019,Carroll,county
39021001,,39021,Champaign,municipal
39021002,TRI-COUNTY REGIONAL JAIL,39021,Champaign,county
39023001,CLARK COUNTY SHERIFFS OFFICE,39023,Clark,county
39025001,CLERMONT COUNTY SHERIFFS OFFICE,39025,Clermont,county
39027001,,39027,Clinton,municipal
39027002,CLINTON COUNTY JAIL,39027,Clinton,county
39029001,,39029,Columbiana,municipal
39029002,,39029,Columbiana,municipal
39029003,COLUMBIANA COUNTY JAIL - CEC,39029,Columbiana,private
39029004,WELLSVILLE CITY JAIL,39029,Columbiana,municipal
39029005,,39029,Columbiana,municipal
39029006,SALEM CITY JAIL,39029,Columbiana,municipal
39031001,COSHOCTON COUNTY SHERIFFS OFFICE,39031,Coshocton,county
39033001,,39033,Crawford,municipal
39033002,,39033,Crawford,municipal
39033003,CRAWFORD COUNTY JAIL,39033,Crawford,county
39035001,,39035,Cuyahoga,municipal
39035002,,39035,Cuyahoga,municipal
39035003,,39035,Cuyahoga,municipal
39035004,BEDFORD POLICE DEPARTMENT JAIL,39035,Cuyahoga,municipal
39035005,BROOKLYN CITY JAIL,39035,Cuyahoga,municipal
39035006,CLEVELAND HOUSE OF CORRECTION,39035,Cuyahoga,municipal
39035007,CUYAHOGA COUNTY SHERIFFS OFFICE,39035,Cuyahoga,county
39035008,EAST CLEVELAND CITY JAIL,39035,Cuyahoga,municipal
39035009,EUCLID CITY JAIL,39035,Cuyahoga,municipal
39035010,GARFIELD HEIGHTS POLICE DEPARTMENT,39035,Cuyahoga,municipal
39035011,LAKEWOOD CITY JAIL,39035,Cuyahoga,municipal
39035012,MAPLE HEIGHTS CITY JAIL,39035,Cuyahoga,municipal
39035013,MAYFIELD HEIGHTS CITY JAIL,39035,Cuyahoga,municipal
39035014,NORTH ROYALTON CITY JAIL,39035,Cuyahoga,municipal
39035015,SOUTH EUCLID CITY JAIL,39035,Cuyahoga,municipal
39035016,STRONGSVILLE CITY JAIL,39035,Cuyahoga,municipal
39035017,UNIVERSITY HEIGHTS CITY JAIL,39035,Cuyahoga,municipal
39035018,,39035,Cuyahoga,municipal
39035019,BEACHWOOD CITY JAIL,39035,Cuyahoga,municipal
39035020,MIDDLEBURG CITY JAIL,39035,Cuyahoga,municipal
39035021,PARMA DETENTION CENTER,39035,Cuyahoga,municipal
39035022,SHAKER HEIGHTS JAIL,39035,Cuyahoga,municipal
39035023,WARRENSVILLE HEIGHTS CITY JAIL,39035,Cuyahoga,municipal
39035024,HIGHLAND HEIGHTS POLICE DEPARTMENT,39035,Cuyahoga,municipal
39035025,NORTH OLMSTED CITY JAIL,39035,Cuyahoga,municipal
39035026,RICHMOND HEIGHTS CITY JAIL,39035,Cuyahoga,municipal
39035027,SOLON DETENTION FACILITY,39035,Cuyahoga,municipal
39035028,WESTLAKE CITY JAIL,39035,Cuyahoga,municipal
39037001,,39037,Darke,municipal
39037002,DARKE COUNTY JAIL,39037,Darke,county
39039001,COUNTY JAIL,39039,Defiance,county
39041001,DELAWARE COUNTY JAIL,39041,Delaware,county
39043001,ERIE COUNTY SHERIFFS OFFICE,39043,Erie,county
39043002,,39043,Erie,municipal
39045001,FAIRFIELD COUNTY JAIL COMPLEX,39045,Fairfield,county
39047001,FAYETTE COUNTY JAIL,39047,Fayette,county
39049001,,39049,Franklin,municipal
39049002,,39049,Franklin,municipal
39049003,FRANKLIN COUNTY SHERIFFS OFFICE,39049,Franklin,county
39051001,COUNTY JAIL,39051,Fulton,county
39053001,GALLIA COUNTY JAIL,39053,Gallia,county
39055001,GEAUGA COUNTY SHERIFFS OFFICE,39055,Geauga,county
39057001,GREENE COUNTY SHERIFFS OFFICE,39057,Greene,county
39057002,,39057,Greene,municipal
39059001,,39059,Guernsey,municipal
39059002,GUERNSEY COUNTY JAIL,39059,Guernsey,county
39061001,,39061,Hamilton,municipal
39061002,HAMILTON COUNTY SHERIFFS OFFICE,39061,Hamilton,county
39063001,HANCOCK COUNTY JUSTICE CENTER,39063,Hancock,county
39065001,HARDIN COUNTY JAIL,39065,Hardin,county
39067001,HARRISON COUNTY JAIL,39067,Harrison,county
39069001,,39069,Henry,municipal
39069002,COUNTY JAIL,39069,Henry,county
39071001,HIGHLAND COUNTY JAIL,39071,Highland,county
39071002,GREENFIELD POLICE DEPARTMENT,39071,Highland,municipal
39073001,HOCKING COUNTY JAIL,39073,Hocking,county
39075001,HOLMES COUNTY SHERIFFS OFFICE,39075,Holmes,county
39077001,,39077,Huron,municipal
39077002,HURON COUNTY JAIL,39077,Huron,county
39077003,,39077,Huron,municipal
39079001,JACKSON COUNTY CORRECTIONAL FACILITY,39079,Jackson,county
39079002,,39079,Jackson,municipal
39081001,JEFFERSON COUNTY JAIL,39081,Jefferson,county
39083001,KNOX COUNTY JAIL,39083,Knox,county
39085001,LAKE COUNTY SHERIFFS OFFICE,39085,Lake,county
39085002,CITY JAIL,39085,Lake,municipal
39087001,,39087,Lawrence,municipal
39087002,LAWRENCE COUNTY JAIL,39087,Lawrence,county
39089001,CITY JAIL,39089,Licking,municipal
39089002,LICKING COUNTY JAIL,39089,Licking,county
39091001,LOGAN COUNTY JAIL,39091,Logan,county
39093001,,39093,Lorain,municipal
39093002,,39093,Lorain,municipal
39093003,LORAIN COUNTY JAIL,39093,Lorain,county
39095001,,39095,Lucas,municipal
39095002,,39095,Lucas,municipal
39095003,HOUSE OF CORRECTION,39095,Lucas,municipal
39095004,LUCAS COUNTY CORRECTIONS CENTER,39095,Lucas,county
39097001,,39097,Madison,municipal
39097002,MADISON COUNTY JAIL,39097,Madison,county
39099001,,39099,Mahoning,municipal
39099002,MAHONING COUNTY SHERIFFS OFFICE,39099,Mahoning,county
39099003,STRUTHERS CITY JAIL,39099,Mahoning,municipal
39099004,YOUNGSTOWN CITY JAIL,39099,Mahoning,municipal
39099005,,39099,Mahoning,municipal
39101001,MULTI-COUNTY CORRECTIONAL CENTER,39101,Marion,county
39103001,MEDINA COUNTY JAIL,39103,Medina,county
39105001,,39105,Meigs,municipal
39105002,MEIGS COUNTY JAIL,39105,Meigs,county
39107001,MERCER COUNTY JAIL,39107,Mercer,county
39109001,MIAMI COUNTY SHERIFFS OFFICE,39109,Miami,county
39111001,MONROE COUNTY JAIL,39111,Monroe,county
39113001,,39113,Montgomery,municipal
39113002,,39113,Montgomery,municipal
39113003,DAYTON HUMAN REHABILITATION CENTER,39113,Montgomery,municipal
39113004,MIAMISBURG CITY JAIL,39113,Montgomery,municipal
39113005,MONTGOMERY COUNTY SHERIFFS OFFICE,39113,Montgomery,county
39113006,KETTERING POLICE DEPARTMENT,39113,Montgomery,municipal
39115001,MORGAN COUNTY JAIL,39115,Morgan,county
39117001,MORROW COUNTY CORRECTIONAL FACILITY,39117,Morrow,county
39119001,MUSKINGUM COUNTY SHERIFFS OFFICE,39119,Muskingum,county
39119002,ZANESVILLE CITY JAIL,39119,Muskingum,municipal
39121001,NOBLE COUNTY JAIL,39121,Noble,county
39123001,,39123,Ottawa,municipal
39123002,OTTAWA COUNTY DETENTION FACILITY,39123,Ottawa,county
39125001,PAULDING COUNTY JAIL,39125,Paulding,county
39127001,PERRY COUNTY JAIL,39127,Perry,county
39129001,PICKAWAY COUNTY JAIL,39129,Pickaway,county
39131001,PIKE COUNTY JAIL,39131,Pike,county
39133001,PORTAGE COUNTY SHERIFFS OFFICE,39133,Portage,county
39135001,PREBLE COUNTY JAIL,39135,Preble,county
39137001,PUTNAM COUNTY JAIL,39137,Putnam,county
39139001,,39139,Richland,municipal
39139002,MANSFIELD CITY JAIL,39139,Richland,municipal
39139003,RICHLAND COUNTY SHERIFFS OFFICE,39139,Richland,county
39139004,SHELBY CITY JAIL,39139,Richland,municipal
39141001,ROSS COUNTY JAIL,39141,Ross,county
39143001,,39143,Sandusky,municipal
39143002,SANDUSKY COUNTY JAIL,39143,Sandusky,county
39145001,SCIOTO COUNTY JAIL,39145,Scioto,county
39147001,SENECA COUNTY SHERIFFS OFFICE,39147,Seneca,county
39147002,,39147,Seneca,municipal
39149001,SHELBY COUNTY JAIL,39149,Shelby,county
39151001,,39151,Stark,municipal
39151002,,39151,Stark,municipal
39151003,,39151,Stark,municipal
39151004,,39151,Stark,municipal
39151005,STARK COUNTY JAIL,39151,Stark,county
39153001,,39153,Summit,municipal
39153002,1E+032,39153,Summit,municipal
39153003,SUMMIT COUNTY SHERIFFS OFFICE,39153,Summit,county
39153004,TWINBURG CITY JAIL,39153,Summit,municipal
39153005,SUMMIT COUNTY - PRIVATE JURISDICTION,39153,Summit,private
39155001,,39155,Trumbull,municipal
39155002,NEWTON FALLS CITY JAIL,39155,Trumbull,municipal
39155003,NILES CITY JAIL,39155,Trumbull,municipal
39155004,TRUMBULL COUNTY SHERIFFS OFFICE,39155,Trumbull,county
39155005,WARREN CITY JAIL,39155,Trumbull,municipal
39157001,TUSCARAWAS COUNTY JAIL,39157,Tuscarawas,county
39157002,,39157,Tuscarawas,municipal
39159001,UNION COUNTY JAIL,39159,Union,county
39161001,,39161,VanWert,county
39163001,,39163,Vinton,county
39165001,WARREN COUNTY SHERIFFS OFFICE,39165,Warren,county
39165002,,39165,Warren,municipal
39167001,,39167,Washington,municipal
39167002,WASHINGTON COUNTY JAIL,39167,Washington,county
39169001,,39169,Wayne,municipal
39169002,,39169,Wayne,municipal
39169003,WAYNE COUNTY JAIL,39169,Wayne,county
39171001,CORRECTION CENTER OF NORTHWEST OHIO,39171,Williams,county
39173001,WOOD COUNTY JUSTICE CENTER,39173,Wood,county
39175001,WYANDOT COUNTY JAIL,39175,Wyandot,county
40001001,,40001,Adair,municipal
40001002,ADAIR COUNTY JAIL,40001,Adair,county
40003001,ALFALFA COUNTY JAIL,40003,Alfalfa,county
40005001,ATOKA COUNTY JAIL,40005,Atoka,county
40005002,,40005,Atoka,municipal
40007001,BEAVER COUNTY JAIL,40007,Beaver,county
40009001,BECKHAM COUNTY JAIL,40009,Beckham,county
40009002,ELK CITY JAIL,40009,Beckham,municipal
40011001,,40011,Blaine,municipal
40011002,BLAINE COUNTY JAIL,40011,Blaine,county
40011003,GEARY POLICE DEPARTMENT,40011,Blaine,municipal
40013001,,40013,Bryan,municipal
40013002,BRYAN COUNTY JAIL,40013,Bryan,county
40015001,,40015,Caddo,municipal
40015002,CADDO COUNTY JAIL,40015,Caddo,county
40015003,ANADARKO CITY JAIL,40015,Caddo,municipal
40015004,CARNEGIE CITY JAIL,40015,Caddo,municipal
40017001,,40017,Canadian,municipal
40017002,CANADIAN COUNTY JAIL,40017,Canadian,county
40017003,YUKON CITY JAIL,40017,Canadian,municipal
40019001,,40019,Carter,municipal
40019002,CARTER COUNTY JAIL,40019,Carter,county
40021001,CHEROKEE COUNTY DETENTION CENTER,40021,Cherokee,county
40021002,,40021,Cherokee,municipal
40023001,CHOCTAW COUNTY SHERIFF OFFICE,40023,Choctaw,county
40023002,HUGO CITY,40023,Choctaw,municipal
40025001,CIMARRON COUNTY JAIL,40025,Cimarron,county
40027001,,40027,Cleveland,municipal
40027002,CLEVELAND COUNTY DETENTION CENTER,40027,Cleveland,county
40029001,,40029,Coal,municipal
40029002,COAL COUNTY JAIL,40029,Coal,county
40031001,COMANCHE COUNTY DETENTION CENTER,40031,Comanche,county
40031002,LAWTON CITY JAIL,40031,Comanche,municipal
40033001,,40033,Cotton,municipal
40033002,COTTON COUNTY JAIL,40033,Cotton,county
40035001,CRAIG COUNTY JAIL,40035,Craig,county
40037001,CREEK COUNTY JAIL,40037,Creek,county
40037002,DRUMRIGHT CITY JAIL,40037,Creek,municipal
40037003,BRISTOW POLICE DEPARTMENT,40037,Creek,municipal
40039001,CLINTON CITY JAIL,40039,Custer,municipal
40039002,CUSTER COUNTY JAIL,40039,Custer,county
40039003,WEATHERFORD CITY JAIL,40039,Custer,municipal
40041001,DELAWARE COUNTY JAIL,40041,Delaware,county
40043001,DEWEY COUNTY JAIL,40043,Dewey,county
40045001,ELLIS COUNTY JAIL,40045,Ellis,county
40047001,ENID CITY JAIL,40047,Garfield,municipal
40047002,GARFIELD COUNTY SHERIFFS OFFICE,40047,Garfield,county
40049001,GARVIN COUNTY JAIL,40049,Garvin,county
40049002,,40049,Garvin,municipal
40051001,,40051,Grady,municipal
40051002,GRADY COUNTY CRIMINAL JUSTICE AUTHORITY,40051,Grady,county
