vera_jid,facility_uid,facility_name,year,rated_capacity
34005001,31CNT00300306000,"Burlington Co. Det. Ctr., Corr. Ctr. & Work Release",2013,625.0
34005001,31CNT00300306100,BURLINGTON COUNTY MAXIMUM,1993,185.0
34005001,31CNT00300306200,BURLINGTON CO MINIMUM SECURITY,1993,202.0
34005001,31CNT00300309000,BURLINGTON COUNTY,1993,
34007001,31CNT00400406000,CAMDEN COUNTY CORRECTIONAL FACILITY,2006,1267.0
34007001,31CNT00400406100,,1970,172.0
34007001,31CNT00400406200,,2018,1273.0
34007001,31CNT00400406300,,1978,87.0
34007001,31CNT00400406400,,1983,25.0
34009001,31CNT00500506000,CAPE MAY COUNTY,1998,166.0
34009001,31CNT00500506100,,2018,180.0
34011001,31CNT00600606000,CUMBERLAND COUNTY JAIL,2006,550.0
34011001,31CNT00600606009,CUMBERLAND COUNTY JAIL,2014,655.0
34011001,31CNT00600606010,,2018,655.0
34011001,31CNT00600606100,,1978,145.0
34013002,31CNT00700706000,ESSEX COUNTY CORRECTIONAL FACILITY,2017,2434.0
34013002,31CNT00700706010,ESSEX COUNTY JAIL ANNEX,1993,1112.0
34013002,31CNT00700706020,ESSEX COUNTY JAIL,1993,594.0
34013002,31CNT00700706100,,1978,705.0
34013002,31CNT00700706200,,1978,640.0
34013002,31CNT00700706300,,1970,450.0
34013002,31CNT00700709000,ESSEX COUNTY,1993,
34015001,31CNT00800806000,Gloucester County Jail,2013,0.0
34015001,31CNT00800806100,GLOUCESTER COUNTY JAIL,1993,108.0
34015001,31CNT00800806200,GLOUCESTER CO MINIMUM SECURITY,1991,25.0
34017002,31CNT00900906000,HUDSON COUNTY CORRECTIONAL FACILITY,2006,2100.0
34017002,31CNT00900906010,,2018,1744.0
34017002,31CNT00900906020,HUDSON COUNTY JAIL ANNEX,1988,320.0
34017002,31CNT00900906100,,1978,633.0
34017002,31CNT00900906200,,1970,69.0
34019001,31CNT01001006000,HUNTERDON COUNTY JAIL,2006,152.0
34019001,31CNT01001006009,HUNTERDON COUNTY CORRECTIONAL FACILITY,2014,158.0
34019001,31CNT01001006010,Hunterdon Co. Jail,2013,152.0
34019001,31CNT01001006100,,1978,46.0
34021001,31CNT01101106000,MERCER COUNTY CORRECTIONAL CENTER,2006,886.0
34021001,31CNT01101106020,,2018,824.0
34021001,31CNT01101106030,MERCER COUNTY DETENTION CENTER,1993,496.0
34021001,31CNT01101106100,,1978,220.0
34021001,31CNT01101106200,,1978,144.0
34021001,31CNT01101109000,MERCER COUNTY,1993,
34023001,31CNT01201206000,MIDDLESEX COUNTY ADULT CORRECTIONAL CENTER,2006,1263.0
34023001,31CNT01201206009,MIDDLESEX COUNTY ADULT CORRECTIONAL CENTER,2014,1436.0
34023001,31CNT01201206010,,2018,1436.0
34023001,31CNT01201206100,,1983,108.0
34023001,31CNT01201206200,,1970,155.0
34025001,31CNT01301306000,MONMOUTH COUNTY CORRECTIONAL INSTITUTION,2006,1340.0
34025001,31CNT01301306099,MONMOUTH COUNTY CORRECTIONAL INSTITUTION,2014,1328.0
34025001,31CNT01301306100,,2018,1328.0
34027001,31CNT01401406000,MORRIS COUNTY CORRECTIONAL FACILITY,2006,528.0
34027001,31CNT01401406010,,2018,528.0
34027001,31CNT01401406100,,1978,122.0
34029001,31CNT01501506000,OCEAN COUNTY JUSTICE COMPLEX,2006,456.0
34029001,31CNT01501506100,,2018,700.0
34029001,31CNT01501506200,OCEAN CO JUSTICE ANNEX CO JAIL,1991,64.0
34029001,31CNT01501506300,1E+32,1993,40.0
34029001,31CNT01501509000,OCEAN COUNTY,1993,
34031001,31CNT01601606000,PASSAIC COUNTY JAIL,2006,1837.0
34031001,31CNT01601606100,,2018,980.0
34031001,31CNT01601606200,PASSAIC CO JAIL,1988,44.0
34033001,31CNT01701706000,SALEM COUNTY,2004,416.0
34033001,31CNT01701706100,,2018,446.0
34035001,31CNT01801806000,SOMERSET COUNTY,2004,346.0
34035001,31CNT01801806100,Somerset County Jail,2013,439.0
34037001,31CNT01901906000,SUSSEX COUNTY KEOGH DWYER CORR FACILITY,2006,142.0
34037001,31CNT01901906009,SUSSEX COUNTY WALTER KEOGH DWYER CORR FAC,2014,188.0
34037001,31CNT01901906010,Sussex Co. - Keogh Dwyer Corr. Fac.,2013,188.0
34037001,31CNT01901906100,,1978,24.0
34039002,31CNT02002006000,UNION COUNTY JAIL,2006,992.0
34039002,31CNT02002006099,UNION COUNTY JAIL,2012,888.0
34039002,31CNT02002006100,,2018,997.0
34041001,31CNT02102106000,WARREN COUNTY,1998,76.0
34041001,31CNT02102106010,,2018,180.0
34041001,31CNT02102106100,,1978,32.0
34001001,31MUN00100206100,,1983,77.0
34001002,31MUN00101706100,,1970,4.0
34013003,31MUN00700906000,,1986,96.0
34013003,31MUN00700906010,,1983,58.0
34013001,31MUN00701706100,,1970,8.0
34017001,31MUN00900606100,,1970,74.0
34039001,31MUN02000806100,,1970,19.0
35001002,32CNT00100106000,BERNALILLO CO/CITY DETENTION CENTER,2006,2048.0
35001002,32CNT00100106010,BERNALILLO CO DETENTION CENTER,1993,627.0
35001002,32CNT00100106020,ALBUQUERQUE CITY SATELLLITE JAIL,1993,125.0
35001002,32CNT00100106100,,2018,1950.0
35001002,32CNT00100106200,,1978,114.0
35001002,32CNT00100109000,ALBUQUERQUE CITY,1993,
35003001,32CNT00200206100,Catron Co. Det. Ctr.,2013,12.0
35005002,32CNT00300306000,CHAVES COUNTY,1998,175.0
35005002,32CNT00300306100,,2018,400.0
35007002,32CNT00400406000,,1985,8.0
35007002,32CNT00400406100,Vigil-Maldonado Detention Center,2013,52.0
35009002,32CNT00500506000,CURRY COUNTY JAIL,2006,235.0
35009002,32CNT00500506100,,2018,252.0
35011001,32CNT00600606100,DE BACA COUNTY JAIL,2006,
35013001,32CNT00700706000,DONA ANA COUNTY DETENTION CENTER,2006,846.0
35013001,32CNT00700706100,,2018,846.0
35015002,32CNT00800806000,,1987,85.0
35015002,32CNT00800806100,Eddy Co. Det. Ctr.,2013,232.0
35017001,32CNT00900906000,,1992,39.0
35017001,32CNT00900906100,Grant County Detention Center,2013,110.0
35019001,32CNT01001006000,GUADALUPE COUNTY JAIL,2006,621.0
35019001,32CNT01001006100,Guadalupe Co. Jail,2013,18.0
35023001,32CNT01201206100,HIDALGO COUNTY JAIL,2006,
35025003,32CNT01301306000,LEA COUNTY,2004,212.0
35025003,32CNT01301306100,Lea Co. Det. Ctr.,2013,432.0
35027001,32CNT01401406000,LINCOLN COUNTY DETENTION CENTER-CORRS SYSTEMS,2006,144.0
35027001,32CNT01401406100,LINCOLN COUNTY DETENTION CENTER,1993,50.0
35028001,32CNT01501506100,Los Alamos Co. Det. Ctr.,2013,28.0
35029001,32CNT01601606000,LUNA COUNTY JAIL,2006,355.0
35029001,32CNT01601606100,LUNA COUNTY DETENTION CENTER,2014,424.0
35031002,32CNT01701706000,GALLUP-MCKINLEY ADULT DETENTION CENTER,2006,325.0
35031002,32CNT01701706100,,1970,46.0
35031002,32CNT01701706199,GALLUP/MCKINLEY CO ADULT DETENTION CENTER,2014,328.0
35031002,32CNT01701706200,,2018,322.0
35033001,32CNT01801806100,MORA COUNTY JAIL,1993,28.0
35035002,32CNT01901906000,OTERO COUNTY,1998,208.0
35035002,32CNT01901906100,Otero Co. Det. Ctr.,2013,208.0
35037002,32CNT02002006000,QUAY COUNTY DETENTION CENTER,2006,73.0
35037002,32CNT02002006100,,1978,35.0
35037002,32CNT02002006200,,2018,80.0
35039001,32CNT02102106000,RIO ARRIBA COUNTY,2004,160.0
35039001,32CNT02102106100,,2018,140.0
35041001,32CNT02202206000,ROOSEVELT COUNTY,1998,46.0
35041001,32CNT02202206100,Roosevelt Co. Det. Ctr.,2013,145.0
35043001,32CNT02302306000,SANDOVAL COUNTY JAIL,2006,386.0
35043001,32CNT02302306100,,2018,511.0
35045002,32CNT02402406000,SAN JUAN COUNTY,2004,633.0
35045002,32CNT02402406100,,1978,40.0
35045002,32CNT02402406200,San Juan Co. Adult Det. Ctr.,2013,1091.0
35047001,32CNT02502506100,San Miguel Co. Det. Ctr.,2013,150.0
35049002,32CNT02602606000,SANTA FE CO DETENTION CENTER - CORNELL,2006,693.0
35049002,32CNT02602606100,SANTA FE CO ADULT DETENTION CENTER,2014,662.0
35051001,32CNT02702706100,Sierra Co. Det. Ctr.,2013,52.0
35053001,32CNT02802806100,Socorro Co. Det. Ctr.,2013,55.0
35055002,32CNT02902906000,,1992,30.0
35055002,32CNT02902906100,Taos County Adult Detention Center,2013,84.0
35057001,32CNT03003006000,TORRANCE COUNTY DETENTION FACILITY,2006,910.0
35057001,32CNT03003006100,COUNTY JAIL,1988,28.0
35057001,32CNT03003006110,TORRANCE COUNTY DET FACILITY,1993,256.0
35059001,32CNT03103106100,,1970,14.0
35061003,32CNT03203206100,,2018,132.0
35001001,32MUN00100106000,BERNALILLO CITY/COUNTY,1996,952.0
35001001,32MUN00100106010,BERNALILLO CO DETENTION CENTER,1991,766.0
35001001,32MUN00100106020,CITY-CO SATELLITE JAIL,1991,130.0
35001001,32MUN00100106100,,1970,140.0
35005001,32MUN00300406100,,1970,32.0
35007001,32MUN00400306100,,1970,10.0
35009001,32MUN00500106100,,1983,28.0
35015001,32MUN00800106100,Artesia City Jail,2013,22.0
35015001,32MUN00800106200,CITY JAIL,1988,24.0
35025001,32MUN01300106100,,1978,8.0
35025002,32MUN01300206100,Hobbs City Det. Ctr.,2013,62.0
35025004,32MUN01300306100,Jal City Jail,2013,10.0
35031001,32MUN01700106000,GALLUP MCKINLEY REGIONAL ADULT DETENTION CENT,2004,350.0
35031001,32MUN01700106100,GALLUP CITY JAIL,1999,100.0
35035001,32MUN01900306100,,1978,10.0
35037001,32MUN02000206100,,1970,15.0
35039002,32MUN02100106100,ESPANOLA CITY JAIL,1999,24.0
35045001,32MUN02400306100,,1978,88.0
35049001,32MUN02600106100,,1978,148.0
35055001,32MUN02900106100,,1970,24.0
35059002,32MUN03100106100,Northeast New Mexico Detention Facility,2013,28.0
35061001,32MUN03200106100,,1970,13.0
35061002,32MUN03200206100,,1978,36.0
35006001,32MUN03360106100,GRANTS CITY JAIL,1993,43.0
35019002,32PRV01001006100,GUADALUPE COUNTY JAIL - GEO GROUP INC.,2014,610.0
35027001,32PRV01401406000,LINCOLN COUNTY - PRIVATE JURISDICTION,2000,41.0
35027001,32PRV01401406100,LINCOLN COUNTY DETENTION CENTER-CORRS SYSTEMS,2014,144.0
35031002,32PRV01701706100,MCKINLEY CO ADULT DETENTION CENTER - C.C.A.,1999,332.0
35049002,32PRV02602606000,SANTA FE COUNTY - PRIVATE JURISDICTION,2000,672.0
35049002,32PRV02602606100,SANTA FE CO ADULT DETENTION CENTER - MTC,2008,670.0
35057001,32PRV03003006000,TORRANCE COUNTY - PRIVATE JURISDICTION,2000,951.0
35057001,32PRV03003006110,TORRANCE COUNTY DETENTION FACILITY - CCA,2017,910.0
35061003,32PRV03203206100,VALENCIA COUNTY ADULT DET CENTER -CORNELL COR,2006,
36001001,33CNT00100106000,ALBANY COUNTY CORRECTIONAL FACILITY,2006,1035.0
36001001,33CNT00100106100,,2018,1043.0
36001001,33CNT00100106200,,1970,250.0
36003001,33CNT00200206000,ALLEGANY COUNTY,2004,51.0
36003001,33CNT00200206100,Allegany Co. Jail,2013,164.0
36007001,33CNT00400306000,BROOME COUNTY,2004,484.0
36007001,33CNT00400306100,,2018,600.0
36007001,33CNT00400306200,BROOME COUNTY JAIL,1993,226.0
36007001,33CNT00400309000,BROOME COUNTY,1993,
36009001,33CNT00500406000,CATTARAUGUS COUNTY,1998,155.0
36009001,33CNT00500406100,Cattaraugus Co. Jail,2013,150.0
36011001,33CNT00600506000,CAYUGA COUNTY,2004,214.0
36011001,33CNT00600506100,Cayuga Co. Jail,2013,214.0
36011001,33CNT00600506200,,1970,62.0
36013001,33CNT00700606000,CHAUTAUQUA COUNTY,2004,277.0
36013001,33CNT00700606100,,2018,303.0
36015001,33CNT00800706000,CHEMUNG COUNTY,2004,244.0
36015001,33CNT00800706100,CHEMUNG COUNTY JAIL,2006,
36017001,33CNT00900806100,Chenango Co. Jail,2013,133.0
36019001,33CNT01000906000,CLINTON COUNTY,2004,126.0
36019001,33CNT01000906100,Clinton Co. Jail,2013,300.0
36021001,33CNT01101006000,COLUMBIA COUNTY,2004,137.0
36021001,33CNT01101006100,Columbia Co. Jail,2013,135.0
36023001,33CNT01201106100,Cortland Co. Corr. Fac.,2013,73.0
36025001,33CNT01301206100,Delaware Co. Jail,2013,103.0
36027001,33CNT01401306000,DUTCHESS COUNTY,2004,286.0
36027001,33CNT01401306100,,2018,471.0
36029001,33CNT01501406000,ERIE COUNY CORRECTIONAL FACILITY,2006,1615.0
36029001,33CNT01501406009,ERIE COUNY JAIL MANAGEMENT DIVISION,2012,1493.0
36029001,33CNT01501406010,ERIE COUNY JAIL MANAGEMENT DIVISION,2011,1493.0
36029001,33CNT01501406100,Erie County Sheriffs Office,2015,1349.0
36029001,33CNT01501406200,,1983,20.0
36029001,33CNT01501409000,ERIE COUNTY,1993,
36031001,33CNT01601506000,,1992,24.0
36031001,33CNT01601506100,Essex County Correctional Facility,2013,120.0
36033001,33CNT01701606000,FRANKLIN COUNTY,2004,115.0
36033001,33CNT01701606100,Franklin Co. Jail,2013,126.0
36035001,33CNT01801706100,Fulton Co. Jail,2013,169.0
36037001,33CNT01901806100,Genesee Co. Jail,2013,87.0
36039001,33CNT02001906100,Greene Co. Jail,2013,46.0
36041001,33CNT02102006100,Hamilton Co. Jail,2013,6.0
36043001,33CNT02202106000,HERKIMER COUNTY,1998,35.0
36043001,33CNT02202106100,,1978,27.0
36043001,33CNT02202106200,Herkimer Co. Corr. Fac.,2013,41.0
36045001,33CNT02302206100,Jefferson Co. Corr. Fac.,2013,160.0
36049001,33CNT02502306100,Lewis Co. Jail,2013,42.0
36051001,33CNT02602406000,LIVINGSTON COUNTY,2004,65.0
36051001,33CNT02602406100,Livingston Co. Jail,2013,186.0
36053001,33CNT02702506000,MADISON COUNTY JAIL,2006,120.0
36053001,33CNT02702506100,MADISON COUNTY PUBLIC SAFETY BUILDING,2014,120.0
36055001,33CNT02802606000,MONROE COUNTY JAIL,2006,1589.0
36055001,33CNT02802606100,,2018,1668.0
36055001,33CNT02802606200,,1970,85.0
36057001,33CNT02902706000,MONTGOMERY COUNTY,1998,156.0
36057001,33CNT02902706100,,2018,179.0
36059001,33CNT03002806000,NASSAU COUNTY CORRECTIONAL CENTER,2006,1759.0
36059001,33CNT03002806100,NASSAU COUNTY SHERIFF'S DEPARTMENT,2016,1909.0
36063001,33CNT03202906000,NIAGARA COUNTY JAIL,2006,443.0
36063001,33CNT03202906100,,2018,505.0
36065001,33CNT03303006000,ONEIDA COUNTY,2004,618.0
36065001,33CNT03303006100,Oneida Co. Corr. Fac.,2013,600.0
36067001,33CNT03403106000,ONONDAGA COUNTY JAIL,2006,1086.0
36067001,33CNT03403106010,,2018,1195.0
36067001,33CNT03403106100,ONONDAGA COUNTY JUSTICE CENTER,2017,671.0
36067001,33CNT03403109000,ONONDAGA COUNTY,1993,
36069001,33CNT03503206000,,1987,88.0
36069001,33CNT03503206100,Ontario Co. Jail,2013,282.0
36071001,33CNT03603306000,ORANGE COUNTY CORRECTIONAL FACILITY,2006,778.0
36071001,33CNT03603306100,,2018,802.0
36073001,33CNT03703406000,ORLEANS COUNTY JAIL,2006,82.0
36073001,33CNT03703406100,,2018,82.0
36075001,33CNT03803506000,,1992,96.0
36075001,33CNT03803506100,Oswego Co. Corr. Fac.,2013,159.0
36077001,33CNT03903606000,OTSEGO COUNTY,2004,84.0
36077001,33CNT03903606100,Otsego County Jail,2013,107.0
36079001,33CNT04003706000,PUTNAM COUNTY,2004,128.0
36079001,33CNT04003706100,Putnam County Correctional Facility,2013,128.0
36083001,33CNT04203806000,RENSSELAER COUNTY,2004,279.0
36083001,33CNT04203806100,Rensselaer County Jail,2013,473.0
36087001,33CNT04403906000,,1992,142.0
36087001,33CNT04403906100,Rockland County Correctional Center,2013,307.0
36089001,33CNT04504006100,St. Lawrence County Jail,2013,186.0
36091001,33CNT04604106000,SARATOGA COUNTY,2004,213.0
36091001,33CNT04604106100,SARATOGA COUNTY SHERIFF'S OFFICE,2017,255.0
36091001,33CNT04604106300,,1970,56.0
36093001,33CNT04704206000,SCHENECTADY COUNTY,2004,378.0
36093001,33CNT04704206100,Schenectady County Jail,2013,378.0
36095001,33CNT04804306000,,1992,21.0
36095001,33CNT04804306100,SCHOHARIE COUNTY JAIL,2006,
36097001,33CNT04904406100,Schuyler County Jail,2013,30.0
36099001,33CNT05004506000,SENECA COUNTY JAIL,2006,53.0
36099001,33CNT05004506100,SENECA COUNTY LAW ENFORCEMENT CENTER,2014,116.0
36101001,33CNT05104606000,STEUBEN COUNTY JAIL,2006,173.0
36101001,33CNT05104606100,STEUBEN COUNTY JAIL,2014,260.0
36101001,33CNT05104606200,,1970,86.0
36103001,33CNT05204706000,Suffolk County Sheriffs Office,2015,1331.0
36103001,33CNT05204706100,SUFFOLK COUNTY MINIMUM,1993,533.0
36103001,33CNT05204706200,SUFFOLK CO CORRECTIONAL FACILITY,1993,654.0
36103001,33CNT05204709000,SUFFOLK COUNTY,1993,
36105001,33CNT05304806000,SULLIVAN COUNTY JAIL,2006,206.0
36105001,33CNT05304806100,SULLIVAN COUNTY JAIL,2014,185.0
36107001,33CNT05404906000,,1987,44.0
36107001,33CNT05404906100,,2018,104.0
36109001,33CNT05505006000,TOMPKINS COUNTY,1998,90.0
36109001,33CNT05505006100,Tompkins County Jail,2013,77.0
36111001,33CNT05605106000,ULSTER COUNTY,2004,285.0
36111001,33CNT05605106100,Ulster County Jail,2013,488.0
36113001,33CNT05705206100,Warren County Correctional Facility,2013,186.0
36115001,33CNT05805306000,WASHINGTON COUNTY CORRECTIONAL FACILITY,2006,181.0
36115001,33CNT05805306099,WASHINGTON COUNTY CORRECTIONAL FACILITY,2014,183.0
36115001,33CNT05805306100,Washington County Correctional Facility,2013,183.0
36117001,33CNT05905406000,,1992,97.0
36117001,33CNT05905406100,Wayne County Jail,2013,190.0
36119003,33CNT06005506000,,2018,1821.0
36119003,33CNT06005506010,WESTCHESTER COUNTY PENITENTIARY,1993,525.0
36119003,33CNT06005506020,WESTCHESTER COUNTY JAIL,1993,910.0
36119003,33CNT06005506030,WESTCHESTER COUNTY WOMENS,1993,204.0
36119003,33CNT06005506100,,1978,342.0
36119003,33CNT06005506200,,1978,273.0
36119003,33CNT06005506300,,1978,62.0
36119003,33CNT06005509000,WESTCHESTER COUNTY,1993,
36121001,33CNT06105606000,,1992,68.0
36121001,33CNT06105606100,Wyoming County Jail,2013,76.0
36123001,33CNT06205706000,,1992,60.0
36123001,33CNT06205706100,Yates County Jail,2013,65.0
36061002,33FED03166607400,METRO CORRECTIONAL CENTER,2006,
36061002,33FED03166607410,METROPOLITAN DETENTION CENTER,2006,
36061002,33FED03166608400,METROPOLIAN CORRECTIONAL CENTER,1993,538.0
36071002,33FED03666608010,Federal Correctional Institution,1993,632.0
36061001,33MUN03100106000,,2018,12125.0
36061001,33MUN03100106010,NYC BROOKLYN HOUSE OF DETENTION,1993,815.0
36061001,33MUN03100106020,NYC BRONX MENS HOUSE,1993,469.0
36061001,33MUN03100106030,NYC QUEENS MENS HOUSE,1993,502.0
36061001,33MUN03100106040,NYC JAMES A. THOMAS CENTER,1993,1200.0
36061001,33MUN03100106050,NYC ANNA M. KROSS CENTER,1993,2865.0
36061001,33MUN03100106060,NYC MENS CORRECTIONAL,1993,2328.0
36061001,33MUN03100106070,,1983,70.0
36061001,33MUN03100106080,NYC ADOL REC DETENTION CENTER,1993,2848.0
36061001,33MUN03100106090,NYC GEORGE MOTCHAN CENTER,1993,2647.0
36061001,33MUN03100106100,,1978,815.0
36061001,33MUN03100106140,NYC NORTH IMFIRMARY COMMAND,1993,504.0
36061001,33MUN03100106150,BROOKLYN CORRECTIONAL FACILITY,1993,1353.0
36061001,33MUN03100106160,NYC MANHATTAN HOUSE OF DETENTION,1993,881.0
36061001,33MUN03100106170,NYC NORTH FACILITY,1993,1205.0
36061001,33MUN03100106180,NYC MARITIME FACILITY 1,1991,381.0
36061001,33MUN03100106190,MARITINE FACILITY 1,1991,350.0
36061001,33MUN03100106200,NYC ROSE M. SINGER CENTER,1993,1799.0
36061001,33MUN03100106300,NYC CAPE VINCENT,1991,756.0
36061001,33MUN03100106400,NYC RIVERVIEW,1991,756.0
36061001,33MUN03100106500,NYC - WEST FACILITY,1993,340.0
36061001,33MUN03100106600,N.Y.C. MARITIME FACILITY III,1993,800.0
36061001,33MUN03100106700,,1978,47.0
36061001,33MUN03100106800,,1978,1080.0
36061001,33MUN03100106900,,1978,679.0
36061001,33MUN03100109000,NEW YORK CITY,1993,
36119001,33MUN06001706100,,1970,5.0
36119002,33MUN06002806100,,1978,30.0
37001001,34CNT00100106000,ALAMANCE COUNTY,2004,156.0
37001001,34CNT00100106100,,2018,486.0
37003001,34CNT00200206100,Alexander County Jail,2013,152.0
37005001,34CNT00300306000,,1987,8.0
37005001,34CNT00300306100,Alleghany County Jail,2013,76.0
37007001,34CNT00400406000,ANSON COUNTY JAIL,2006,59.0
37007001,34CNT00400406099,ANSON COUNTY JAIL,2014,47.0
37007001,34CNT00400406100,Anson County Jail,2013,59.0
37009001,34CNT00500506100,Ashe County Jail,2013,165.0
37011001,34CNT00600606100,Avery County Jail,2013,59.0
37013001,34CNT00700706100,Beaufort County Detention Center,2013,85.0
37015001,34CNT00800806100,COUNTY JAIL,1988,50.0
37017001,34CNT00900906100,Bladen County Jail,2013,79.0
37019001,34CNT01001006000,,1992,73.0
37019001,34CNT01001006100,,1978,20.0
37019001,34CNT01001006200,Brunswick County Jail,2013,444.0
37021001,34CNT01101106000,BUNCOMBE COUNTY,2004,356.0
37021001,34CNT01101106100,,1970,350.0
37021001,34CNT01101106110,,2018,604.0
37023001,34CNT01201206000,BURKE/CATWBA REGIONAL DETENTION FACILITY,2006,176.0
37023001,34CNT01201206100,BURKE COUNTY JAIL,2006,
37023001,34CNT01201206200,,2018,176.0
37025001,34CNT01301306000,CABARRUS COUNTY,1998,142.0
37025001,34CNT01301306100,Cabarrus County Jail,2013,665.0
37027001,34CNT01401406000,CALDWELL COUNTY JAIL,2006,185.0
37027001,34CNT01401406100,CALDWELL COUNTY JAIL,2013,185.0
37031001,34CNT01601606100,Carteret County Jail,2013,118.0
37033001,34CNT01701706000,,1987,22.0
37033001,34CNT01701706100,Caswell County Jail,2013,38.0
37035001,34CNT01801806000,CATAWBA COUNTY DETENTION FACILITY,2006,89.0
37035001,34CNT01801806100,HICKORY SATELLITE JAIL,1993,29.0
37035001,34CNT01801806200,CATAWBA COUNTY DETENTION FACILITY,2014,263.0
37035001,34CNT01801809000,CATAWBA COUNTY,1993,
37037001,34CNT01901906000,,1987,51.0
37037001,34CNT01901906100,,2018,110.0
37039001,34CNT02002006000,,1987,26.0
37039001,34CNT02002006100,,2018,150.0
37041001,34CNT02102106000,,1992,23.0
37041001,34CNT02102106100,Chowan County Jail,2013,23.0
37043001,34CNT02202206000,CLAY COUNTY,1998,11.0
37043001,34CNT02202206100,Clay County Jail,2013,48.0
37045001,34CNT02302306000,CLEVELAND COUNTY,2014,324.0
37045001,34CNT02302306100,CLEVELAND COUNTY JAIL,1993,88.0
37047001,34CNT02402406100,Columbus County Detention Center,2013,192.0
37049001,34CNT02502506000,CRAVEN COUNTY,2004,141.0
37049001,34CNT02502506100,,2018,292.0
37051001,34CNT02602606000,CUMBERLAND COUNTY JAIL,2006,568.0
37051001,34CNT02602606100,,2018,880.0
37053001,34CNT02702706000,CURRITUCK COUNTY JAIL,2006,62.0
37053001,34CNT02702706100,CURRITUCK COUNTY JAIL,2014,67.0
37055001,34CNT02802806100,Dare County Detention Center,2013,134.0
37057002,34CNT02902906000,DAVIDSON COUNTY,2004,284.0
37057002,34CNT02902906100,DAVIDSON COUNTY SHERIFFS OFFICE,2017,296.0
37059001,34CNT03003006000,DAVIE COUNTY JAIL,2006,72.0
37059001,34CNT03003006100,DAVIE COUNTY JAIL,2014,72.0
37061001,34CNT03103106100,,1978,20.0
37061001,34CNT03103106200,Duplin County Jail,2013,98.0
37063001,34CNT03203206000,DURHAM COUNTY JAIL,2006,736.0
37063001,34CNT03203206100,,1978,184.0
37063001,34CNT03203206200,,2018,736.0
37063001,34CNT03203206300,DURHAM COUNTY JAIL ANNEX,1993,164.0
37063001,34CNT03203209000,DURHAM COUNTY,1993,
37065001,34CNT03303306000,EDGECOMBE COUNTY JAIL,2006,338.0
37065001,34CNT03303306100,,2018,203.0
37067001,34CNT03403406000,FORSYTH COUNTY JAIL,2006,1016.0
